 1
                        1   26   25 0.2405547E+03 0.2500000E+03 0.0000000E+00 -.3982401E-02 0.9199849E-01 0.0000000E+00 0.9557378E-01 0.1598757E+04
                        1   26   24 0.2400000E+03 0.2533572E+03 0.0000000E+00 -.1515593E-01 0.9908246E-01 0.0000000E+00 0.9665415E-01 0.1633963E+04
                        1   27   24 0.2390494E+03 0.2600000E+03 0.0000000E+00 -.1636981E-01 0.1008770E+00 0.0000000E+00 0.1085876E+00 0.1695760E+04
                        1   28   24 0.2389201E+03 0.2700000E+03 0.0000000E+00 -.1790122E-02 0.1143911E+00 0.0000000E+00 0.1260157E+00 0.1775122E+04
                        1   28   25 0.2400000E+03 0.2774977E+03 0.0000000E+00 0.1822856E-01 0.1383798E+00 0.0000000E+00 0.1337443E+00 0.1831760E+04
                        1   29   25 0.2404932E+03 0.2800000E+03 0.0000000E+00 0.1993221E-01 0.9461612E-01 0.0000000E+00 0.9971981E-01 0.1857336E+04
                        1   30   25 0.2413761E+03 0.2900000E+03 0.0000000E+00 0.9910062E-02 0.1011315E+00 0.0000000E+00 0.1070070E+00 0.1951152E+04
                        1   31   25 0.2409868E+03 0.3000000E+03 0.0000000E+00 -.4295469E-02 0.1122465E+00 0.0000000E+00 0.1113755E+00 0.2041006E+04
                        1   31   24 0.2400000E+03 0.3066694E+03 0.0000000E+00 -.1513769E-01 0.1103412E+00 0.0000000E+00 0.1074327E+00 0.2103761E+04
                        1   32   24 0.2394851E+03 0.3100000E+03 0.0000000E+00 -.1632559E-01 0.1026605E+00 0.0000000E+00 0.1053535E+00 0.2135751E+04
                        1   33   24 0.2382579E+03 0.3200000E+03 0.0000000E+00 -.1577477E-01 0.1055854E+00 0.0000000E+00 0.1175660E+00 0.2221448E+04
                        1   34   24 0.2384227E+03 0.3300000E+03 0.0000000E+00 0.1899466E-02 0.1285484E+00 0.0000000E+00 0.1217898E+00 0.2303568E+04
                        1   35   24 0.2382673E+03 0.3400000E+03 0.0000000E+00 -.1640610E-02 0.1152404E+00 0.0000000E+00 0.1103266E+00 0.2394219E+04
                        1   36   24 0.2372559E+03 0.3500000E+03 0.0000000E+00 -.1093090E-01 0.1055286E+00 0.0000000E+00 0.1073445E+00 0.2487852E+04
                        1   37   24 0.2372751E+03 0.3600000E+03 0.0000000E+00 0.2123946E-03 0.1080810E+00 0.0000000E+00 0.1094311E+00 0.2579234E+04
                        1   38   24 0.2374858E+03 0.3700000E+03 0.0000000E+00 0.2349492E-02 0.1107922E+00 0.0000000E+00 0.1111643E+00 0.2669210E+04
                        1   39   24 0.2373254E+03 0.3800000E+03 0.0000000E+00 -.1850987E-02 0.1114876E+00 0.0000000E+00 0.1134246E+00 0.2757386E+04
                        1   40   24 0.2376694E+03 0.3900000E+03 0.0000000E+00 0.4220004E-02 0.1153543E+00 0.0000000E+00 0.1190491E+00 0.2841435E+04
                        1   41   24 0.2383383E+03 0.4000000E+03 0.0000000E+00 0.7083162E-02 0.1226782E+00 0.0000000E+00 0.1143308E+00 0.2929096E+04
                        1   42   24 0.2385493E+03 0.4100000E+03 0.0000000E+00 0.2067860E-02 0.1058854E+00 0.0000000E+00 0.1019117E+00 0.3027242E+04
                        1   43   24 0.2387029E+03 0.4200000E+03 0.0000000E+00 0.1395471E-02 0.9799453E-01 0.0000000E+00 0.9438856E-01 0.3133199E+04
                        1   44   24 0.2387016E+03 0.4300000E+03 0.0000000E+00 -.1075037E-04 0.9085031E-01 0.0000000E+00 0.8700317E-01 0.3248137E+04
                        1   45   24 0.2377872E+03 0.4400000E+03 0.0000000E+00 -.8415434E-02 0.8326633E-01 0.0000000E+00 0.8793889E-01 0.3362327E+04
                        1   46   24 0.2377827E+03 0.4500000E+03 0.0000000E+00 -.4034226E-04 0.9202683E-01 0.0000000E+00 0.9084234E-01 0.3472408E+04
                        1   47   24 0.2389149E+03 0.4600000E+03 0.0000000E+00 0.9549739E-02 0.8966803E-01 0.0000000E+00 0.8753239E-01 0.3587381E+04
                        1   47   25 0.2400000E+03 0.4651580E+03 0.0000000E+00 0.1564009E-01 0.8433975E-01 0.0000000E+00 0.8097292E-01 0.3652476E+04
                        1   48   25 0.2407878E+03 0.4700000E+03 0.0000000E+00 0.1774211E-01 0.9863151E-01 0.0000000E+00 0.1051147E+00 0.3699146E+04
                        1   49   25 0.2410585E+03 0.4800000E+03 0.0000000E+00 0.3115471E-02 0.1090432E+00 0.0000000E+00 0.1120826E+00 0.3788398E+04
                        1   49   24 0.2400000E+03 0.4863745E+03 0.0000000E+00 -.1614056E-01 0.1150946E+00 0.0000000E+00 0.1073459E+00 0.3848594E+04
                        1   50   24 0.2391084E+03 0.4900000E+03 0.0000000E+00 -.1911193E-01 0.6948896E-01 0.0000000E+00 0.7571584E-01 0.3897904E+04
                        1   51   24 0.2378681E+03 0.5000000E+03 0.0000000E+00 -.1340739E-01 0.7771464E-01 0.0000000E+00 0.9277622E-01 0.4006516E+04
                        1   52   24 0.2384417E+03 0.5100000E+03 0.0000000E+00 0.5400014E-02 0.1080944E+00 0.0000000E+00 0.1011246E+00 0.4105566E+04
                        1   53   24 0.2389050E+03 0.5200000E+03 0.0000000E+00 0.4411447E-02 0.9414411E-01 0.0000000E+00 0.9477605E-01 0.4211191E+04
                        1   54   24 0.2382420E+03 0.5300000E+03 0.0000000E+00 -.7680044E-02 0.9520735E-01 0.0000000E+00 0.1054118E+00 0.4306266E+04
                        1   55   24 0.2376476E+03 0.5400000E+03 0.0000000E+00 -.6959284E-02 0.1158276E+00 0.0000000E+00 0.1166615E+00 0.4392135E+04
                        1   56   24 0.2375325E+03 0.5500000E+03 0.0000000E+00 -.1531967E-02 0.1170861E+00 0.0000000E+00 0.1249201E+00 0.4472191E+04
                        1   57   24 0.2376992E+03 0.5600000E+03 0.0000000E+00 0.2570590E-02 0.1330786E+00 0.0000000E+00 0.1433876E+00 0.4541942E+04
                        1   58   24 0.2384158E+03 0.5700000E+03 0.0000000E+00 0.9142218E-02 0.1541739E+00 0.0000000E+00 0.1408214E+00 0.4613136E+04
                        1   59   24 0.2391903E+03 0.5800000E+03 0.0000000E+00 0.8115144E-02 0.1275867E+00 0.0000000E+00 0.1161542E+00 0.4699486E+04
                        1   60   24 0.2393236E+03 0.5900000E+03 0.0000000E+00 0.1264985E-02 0.1047763E+00 0.0000000E+00 0.9975699E-01 0.4799739E+04
                        1   61   24 0.2390946E+03 0.6000000E+03 0.0000000E+00 -.2034864E-02 0.9488344E-01 0.0000000E+00 0.9185926E-01 0.4908629E+04
                        1   62   24 0.2379792E+03 0.6100000E+03 0.0000000E+00 -.1207047E-01 0.8885299E-01 0.0000000E+00 0.9882633E-01 0.5010444E+04
                        1   63   24 0.2375566E+03 0.6200000E+03 0.0000000E+00 -.4427087E-02 0.1082174E+00 0.0000000E+00 0.1065759E+00 0.5104358E+04
                        1   64   24 0.2379785E+03 0.6300000E+03 0.0000000E+00 0.3573539E-02 0.1047629E+00 0.0000000E+00 0.9446073E-01 0.5210316E+04
                        1   65   24 0.2379143E+03 0.6400000E+03 0.0000000E+00 -.5808856E-03 0.8470088E-01 0.0000000E+00 0.8755030E-01 0.5324539E+04
                        1   66   24 0.2376679E+03 0.6500000E+03 0.0000000E+00 -.2864032E-02 0.9045917E-01 0.0000000E+00 0.1028481E+00 0.5421799E+04
                        1   67   24 0.2379914E+03 0.6600000E+03 0.0000000E+00 0.3706087E-02 0.1162520E+00 0.0000000E+00 0.1154681E+00 0.5508448E+04
                        1   68   24 0.2390762E+03 0.6700000E+03 0.0000000E+00 0.1043482E-01 0.1145683E+00 0.0000000E+00 0.1057303E+00 0.5603583E+04
                        1   68   25 0.2400000E+03 0.6742048E+03 0.0000000E+00 0.2049910E-01 0.9619395E-01 0.0000000E+00 0.9700033E-01 0.5647966E+04
                        1   69   25 0.2408102E+03 0.6800000E+03 0.0000000E+00 0.2113447E-01 0.1320572E+00 0.0000000E+00 0.1427727E+00 0.5688951E+04
                        1   70   25 0.2403717E+03 0.6900000E+03 0.0000000E+00 -.5356509E-02 0.1511679E+00 0.0000000E+00 0.1362806E+00 0.5762399E+04
                        1   70   24 0.2400000E+03 0.6988932E+03 0.0000000E+00 -.4124943E-02 0.1221609E+00 0.0000000E+00 0.1101015E+00 0.5843243E+04
                        1   71   24 0.2399486E+03 0.7000000E+03 0.0000000E+00 -.5106252E-02 0.1090378E+00 0.0000000E+00 0.1095749E+00 0.5853354E+04
                        1   71   25 0.2400000E+03 0.7007800E+03 0.0000000E+00 0.7140393E-02 0.1098762E+00 0.0000000E+00 0.1093115E+00 0.5860505E+04
                        1   72   25 0.2407064E+03 0.7100000E+03 0.0000000E+00 0.7245866E-02 0.9567008E-01 0.0000000E+00 0.9540085E-01 0.5957434E+04
                        1   73   25 0.2407524E+03 0.7200000E+03 0.0000000E+00 0.4356335E-03 0.9457622E-01 0.0000000E+00 0.9468830E-01 0.6063044E+04
                        1   74   25 0.2407469E+03 0.7300000E+03 0.0000000E+00 -.5346002E-04 0.9480014E-01 0.0000000E+00 0.9628537E-01 0.6166902E+04
                        1   75   25 0.2415090E+03 0.7400000E+03 0.0000000E+00 0.7935680E-02 0.9778577E-01 0.0000000E+00 0.1012151E+00 0.6265988E+04
                        1   76   25 0.2420906E+03 0.7500000E+03 0.0000000E+00 0.5450325E-02 0.1041256E+00 0.0000000E+00 0.9899600E-01 0.6367173E+04
                        1   77   25 0.2423812E+03 0.7600000E+03 0.0000000E+00 0.2402035E-02 0.9371517E-01 0.0000000E+00 0.8810782E-01 0.6480719E+04
                        1   78   25 0.2420384E+03 0.7700000E+03 0.0000000E+00 -.3147004E-02 0.8265743E-01 0.0000000E+00 0.8719227E-01 0.6595475E+04
                        1   79   25 0.2415465E+03 0.7800000E+03 0.0000000E+00 -.4581370E-02 0.9178397E-01 0.0000000E+00 0.9257511E-01 0.6703626E+04
                        1   80   25 0.2415415E+03 0.7900000E+03 0.0000000E+00 -.4826539E-04 0.9314529E-01 0.0000000E+00 0.9471357E-01 0.6809208E+04
        PROJECTED
  1-  2 OBS             1   80   25 0.2415415E+03 0.9643323E+05 0.0000000E+00 0.0000000E+00 0.9629894E-01 0.0000000E+00 0.9629894E-01 0.1000000E+07
