 1
                        1   44   26 0.2540869E+03 0.4300000E+03 0.0000000E+00 -.1596332E-01 0.8821928E-01 0.0000000E+00 0.9186155E-01 0.4725886E+04
                        1   45   26 0.2522860E+03 0.4400000E+03 0.0000000E+00 -.1747958E-01 0.9288979E-01 0.0000000E+00 0.9648746E-01 0.4831194E+04
                        1   46   26 0.2503853E+03 0.4500000E+03 0.0000000E+00 -.1926654E-01 0.9706044E-01 0.0000000E+00 0.1009729E+00 0.4932003E+04
                        1   46   25 0.2500000E+03 0.4518631E+03 0.0000000E+00 -.2111322E-01 0.1013646E+00 0.0000000E+00 0.1038769E+00 0.4950319E+04
                        1   47   25 0.2483880E+03 0.4600000E+03 0.0000000E+00 -.2096432E-01 0.1023188E+00 0.0000000E+00 0.1060834E+00 0.5028512E+04
                        1   48   25 0.2462918E+03 0.4700000E+03 0.0000000E+00 -.2292090E-01 0.1058231E+00 0.0000000E+00 0.1099119E+00 0.5121472E+04
                        1   49   25 0.2440701E+03 0.4800000E+03 0.0000000E+00 -.2478826E-01 0.1093437E+00 0.0000000E+00 0.1131474E+00 0.5212007E+04
                        1   50   25 0.2414613E+03 0.4900000E+03 0.0000000E+00 -.2896518E-01 0.1115721E+00 0.0000000E+00 0.1150258E+00 0.5301854E+04
                        1   50   24 0.2400000E+03 0.4947992E+03 0.0000000E+00 -.3311226E-01 0.1110312E+00 0.0000000E+00 0.1148654E+00 0.5345529E+04
                        1   51   24 0.2384830E+03 0.5000000E+03 0.0000000E+00 -.3380835E-01 0.1171809E+00 0.0000000E+00 0.1214009E+00 0.5390154E+04
                        1   52   24 0.2351377E+03 0.5100000E+03 0.0000000E+00 -.3606208E-01 0.1159097E+00 0.0000000E+00 0.1178949E+00 0.5479596E+04
                        1   53   24 0.2315673E+03 0.5200000E+03 0.0000000E+00 -.3467410E-01 0.1077976E+00 0.0000000E+00 0.1086921E+00 0.5577287E+04
                        1   53   23 0.2300000E+03 0.5252476E+03 0.0000000E+00 -.2765628E-01 0.9711470E-01 0.0000000E+00 0.9897843E-01 0.5632619E+04
                        1   54   23 0.2286347E+03 0.5300000E+03 0.0000000E+00 -.2900521E-01 0.1066233E+00 0.0000000E+00 0.1079645E+00 0.5678417E+04
                        1   55   23 0.2260267E+03 0.5400000E+03 0.0000000E+00 -.2299016E-01 0.1009626E+00 0.0000000E+00 0.9757072E-01 0.5784335E+04
                        1   56   23 0.2234429E+03 0.5500000E+03 0.0000000E+00 -.1987696E-01 0.8815233E-01 0.0000000E+00 0.8512035E-01 0.5905674E+04
                        1   57   23 0.2210946E+03 0.5600000E+03 0.0000000E+00 -.1605831E-01 0.7693005E-01 0.0000000E+00 0.7454607E-01 0.6043469E+04
                        1   57   22 0.2200000E+03 0.5659528E+03 0.0000000E+00 -.1198503E-01 0.6838147E-01 0.0000000E+00 0.6788664E-01 0.6132625E+04
                        1   58   22 0.2191437E+03 0.5700000E+03 0.0000000E+00 -.1257396E-01 0.6353964E-01 0.0000000E+00 0.6282422E-01 0.6198473E+04
                        1   59   22 0.2173763E+03 0.5800000E+03 0.0000000E+00 -.9920639E-02 0.5943362E-01 0.0000000E+00 0.5866146E-01 0.6371585E+04
                        1   60   22 0.2158956E+03 0.5900000E+03 0.0000000E+00 -.8388214E-02 0.5613014E-01 0.0000000E+00 0.5700442E-01 0.6548923E+04
                        1   61   22 0.2150223E+03 0.6000000E+03 0.0000000E+00 -.4980709E-02 0.5664983E-01 0.0000000E+00 0.5705840E-01 0.6724849E+04
                        1   62   22 0.2146629E+03 0.6100000E+03 0.0000000E+00 -.2066178E-02 0.5703449E-01 0.0000000E+00 0.5730066E-01 0.6899480E+04
                        1   63   22 0.2146907E+03 0.6200000E+03 0.0000000E+00 0.1608546E-03 0.5749431E-01 0.0000000E+00 0.5769442E-01 0.7072808E+04
                        1   64   22 0.2150508E+03 0.6300000E+03 0.0000000E+00 0.2101051E-02 0.5789429E-01 0.0000000E+00 0.5815627E-01 0.7244870E+04
                        1   65   22 0.2156413E+03 0.6400000E+03 0.0000000E+00 0.3493326E-02 0.5834364E-01 0.0000000E+00 0.5885723E-01 0.7415068E+04
                        1   66   22 0.2163450E+03 0.6500000E+03 0.0000000E+00 0.4270898E-02 0.5916807E-01 0.0000000E+00 0.6007192E-01 0.7581947E+04
                        1   67   22 0.2170595E+03 0.6600000E+03 0.0000000E+00 0.4442463E-02 0.6068566E-01 0.0000000E+00 0.6158564E-01 0.7744737E+04
                        1   68   22 0.2177305E+03 0.6700000E+03 0.0000000E+00 0.4266177E-02 0.6217859E-01 0.0000000E+00 0.6301512E-01 0.7903786E+04
                        1   69   22 0.2182478E+03 0.6800000E+03 0.0000000E+00 0.3388103E-02 0.6357393E-01 0.0000000E+00 0.6461975E-01 0.8058744E+04
                        1   70   22 0.2185262E+03 0.6900000E+03 0.0000000E+00 0.1886699E-02 0.6550238E-01 0.0000000E+00 0.6665600E-01 0.8208826E+04
                        1   71   22 0.2185983E+03 0.7000000E+03 0.0000000E+00 0.4995964E-03 0.6777107E-01 0.0000000E+00 0.6854045E-01 0.8354729E+04
                        1   72   22 0.2184642E+03 0.7100000E+03 0.0000000E+00 -.9404563E-03 0.6931175E-01 0.0000000E+00 0.6973707E-01 0.8498138E+04
                        1   73   22 0.2181176E+03 0.7200000E+03 0.0000000E+00 -.2473299E-02 0.7015190E-01 0.0000000E+00 0.7079238E-01 0.8639480E+04
                        1   74   22 0.2176502E+03 0.7300000E+03 0.0000000E+00 -.3404560E-02 0.7135121E-01 0.0000000E+00 0.7217112E-01 0.8778191E+04
                        1   75   22 0.2171657E+03 0.7400000E+03 0.0000000E+00 -.3599397E-02 0.7283853E-01 0.0000000E+00 0.7365268E-01 0.8914123E+04
                        1   76   22 0.2167186E+03 0.7500000E+03 0.0000000E+00 -.3365851E-02 0.7429934E-01 0.0000000E+00 0.7486516E-01 0.9047830E+04
                        1   77   22 0.2163347E+03 0.7600000E+03 0.0000000E+00 -.2895004E-02 0.7528388E-01 0.0000000E+00 0.7540133E-01 0.9180552E+04
                        1   78   22 0.2160482E+03 0.7700000E+03 0.0000000E+00 -.2142697E-02 0.7540517E-01 0.0000000E+00 0.7513063E-01 0.9313708E+04
                        1   79   22 0.2158549E+03 0.7800000E+03 0.0000000E+00 -.1431951E-02 0.7479467E-01 0.0000000E+00 0.7443750E-01 0.9448074E+04
                        1   80   22 0.2157508E+03 0.7900000E+03 0.0000000E+00 -.7661253E-03 0.7405436E-01 0.0000000E+00 0.7382426E-01 0.9583538E+04
        PROJECTED
  1-  2 OBS             1   80   22 0.2157508E+03 0.7367109E+05 0.0000000E+00 0.0000000E+00 0.7358631E-01 0.0000000E+00 0.7358631E-01 0.1000000E+07
